date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:01	1292503/1292503	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:00%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:01	33130/33130	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2031%20Mar%202020%2017:04:11%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/ape/sf/desktop/DAsf-1.50.2b9a27d._V435236196_.js?csm_attribution=APE-SafeFrame	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/ape/sf/desktop/DAsf-1.50.2b9a27d._V435236196_fe50.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:01	3706/3706	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202019%2022:52:13%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/ape/sf/rtd/safeframeRtd-1.50.2b9a27d._V435236192_.js	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/ape/sf/rtd/safeframeRtd-1.50.2b9a27d._V435236192_.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:01	1293938/1293938	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:12:59%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	952/952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:15%20GMT	https://images-na.ssl-images-amazon.com/images/I/41Z+ANTcypL._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41Z+ANTcypL._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	1074/1074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:16%20GMT	https://images-na.ssl-images-amazon.com/images/I/41qg3H3zS2L._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41qg3H3zS2L._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	999/999	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:17%20GMT	https://images-na.ssl-images-amazon.com/images/I/41ydaYjNO6L._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41ydaYjNO6L._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	816/816	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202019%2010:06:08%20GMT	https://images-na.ssl-images-amazon.com/images/I/31Jamvq4rPL._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/31Jamvq4rPL._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	1024/1024	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:16%20GMT	https://images-na.ssl-images-amazon.com/images/I/41q-IFpLfZL._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41q-IFpLfZL._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:02	1021/1021	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:21%20GMT	https://images-na.ssl-images-amazon.com/images/I/41TWfz+MTGL._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41TWfz+MTGL._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:03	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Sep%202008%2010:11:34%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:03	161530/161530	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Oct%202017%2019:46:54%20GMT	https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/js/airy.skin._CB485981857_.js	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/js/airy.skin._CB485981857_.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:03	34660/34660	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Sep%202017%2023:44:07%20GMT	https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:03	14739/14739	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Jan%202020%2011:27:20%20GMT	https://images-eu.ssl-images-amazon.com/images/I/31++rH2ffAL.js?AUIClients/TwisterCoreAsset	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/31++rH2ffAL49cb.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:04	10054/10054	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2006%20Jan%202020%2005:45:50%20GMT	https://images-eu.ssl-images-amazon.com/images/I/31VR11jQ1XL.js?AUIClients/DetailPageTwisterViewAsset	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/31VR11jQ1XL23ba.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:04	175583/175583	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2003%20Feb%202020%2007:15:22%20GMT	https://images-eu.ssl-images-amazon.com/images/I/719cDp2uiFL.js?AUIClients/DetailPageTwisterAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/719cDp2uiFL9dd3.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:04	12398/12398	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2023%20Mar%202020%2010:49:47%20GMT	https://images-eu.ssl-images-amazon.com/images/I/31pL+UX7h1L.js?AUIClients/PageRefreshAsset	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/31pL+UX7h1L7876.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:04	21951/21951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:15%20GMT	https://images-na.ssl-images-amazon.com/images/I/41Z+ANTcypL._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41Z+ANTcypL._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:04	173531/173531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:15%20GMT	https://images-na.ssl-images-amazon.com/images/I/81EWAIxa7XL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/81EWAIxa7XL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:05	26993/26993	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:16%20GMT	https://images-na.ssl-images-amazon.com/images/I/41qg3H3zS2L._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41qg3H3zS2L._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:05	246647/246647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:15%20GMT	https://images-na.ssl-images-amazon.com/images/I/81ga6rRauNL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/81ga6rRauNL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:05	21745/21745	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:17%20GMT	https://images-na.ssl-images-amazon.com/images/I/41ydaYjNO6L._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41ydaYjNO6L._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:05	172660/172660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:19%20GMT	https://images-na.ssl-images-amazon.com/images/I/81GlY4y6cPL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/81GlY4y6cPL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:06	8414/8414	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202019%2010:06:08%20GMT	https://images-na.ssl-images-amazon.com/images/I/31Jamvq4rPL._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/31Jamvq4rPL._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:06	55969/55969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202019%2010:06:07%20GMT	https://images-na.ssl-images-amazon.com/images/I/71jiOFHF6LL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/71jiOFHF6LL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:06	23407/23407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:16%20GMT	https://images-na.ssl-images-amazon.com/images/I/41q-IFpLfZL._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41q-IFpLfZL._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:06	105138/105138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:15%20GMT	https://images-na.ssl-images-amazon.com/images/I/7184SH54HkL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/7184SH54HkL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:07	14733/14733	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:21%20GMT	https://images-na.ssl-images-amazon.com/images/I/41TWfz+MTGL._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/41TWfz+MTGL._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:07	111395/111395	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2017:49:23%20GMT	https://images-na.ssl-images-amazon.com/images/I/81z+ALfwL8L._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/81z+ALfwL8L._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:08	18248/18248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202020%2012:19:10%20GMT	https://images-na.ssl-images-amazon.com/images/I/411nv3l-DCL._AC_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/411nv3l-DCL._AC_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:08	1054/1054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202020%2012:19:10%20GMT	https://images-na.ssl-images-amazon.com/images/I/411nv3l-DCL._AC_US40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/411nv3l-DCL._AC_US40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:08	90274/90274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202020%2012:19:10%20GMT	https://images-na.ssl-images-amazon.com/images/I/71ST2T6zIUL._AC_SL1500_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/I/71ST2T6zIUL._AC_SL1500_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:08	327/327	---M--	200	added ('OK')	image/gif	date:Wed,%2010%20Oct%202018%2012:46:13%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/apparel/rcxgs/tile._CB483369956_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/apparel/rcxgs/tile._CB483369956_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:08	2020/2020	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jul%202010%2019:13:05%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/javascripts/lib/popover/images/light/sprite-vertical-popover-arrow._CB485933104_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/javascripts/lib/popover/images/light/sprite-vertical-popover-arrow._CB485933104_.png	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:09	1077/1077	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202012%2020:01:19%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/Quarterdeck/en_US/images/video._CB485933172_SS40_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/Quarterdeck/en_US/images/video._CB485933172_SS40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:09	6986/6986	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2022:06:11%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loading-large._CB485945341_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loading-large._CB485945341_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:09	968/968	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2016:49:21%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/HomeCustomProduct/360_icon_73x73v2._CB485971309_SS40_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/HomeCustomProduct/360_icon_73x73v2._CB485971309_SS40_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:09	4179/4179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20May%202019%2012:47:45%20GMT	https://m.media-amazon.com/images/I/41yHJUeuySL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41yHJUeuySL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:10	4236/4236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2014:58:38%20GMT	https://m.media-amazon.com/images/I/41cmsGvKptL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41cmsGvKptL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:10	5013/5013	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202019%2010:06:24%20GMT	https://m.media-amazon.com/images/I/51nCkKIx9lL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/51nCkKIx9lL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:10	4017/4017	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jan%202017%2013:36:37%20GMT	https://m.media-amazon.com/images/I/51KTRpZFBpL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/51KTRpZFBpL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:10	3506/3506	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Apr%202019%2021:55:45%20GMT	https://m.media-amazon.com/images/I/41TJ-ggdIJL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41TJ-ggdIJL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:11	4783/4783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202019%2007:08:51%20GMT	https://m.media-amazon.com/images/I/41DvkeX9VzL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41DvkeX9VzL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:11	3165/3165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Aug%202019%2015:11:08%20GMT	https://m.media-amazon.com/images/I/41ZAu6ZvEeL._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41ZAu6ZvEeL._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:11	3638/3638	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2017:59:27%20GMT	https://m.media-amazon.com/images/I/41Vf9mDVk6L._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41Vf9mDVk6L._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:11	2693/2693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202019%2010:48:23%20GMT	https://m.media-amazon.com/images/I/31tQiPkye9L._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/31tQiPkye9L._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:12	3614/3614	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jul%202016%2014:01:30%20GMT	https://m.media-amazon.com/images/I/41DiMlwmZ2L._AC_SR160,160_.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/41DiMlwmZ2L._AC_SR160,160_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:12	35/35	---M--	200	added ('OK')	image/gif	date:Thu,%2022%20Sep%202016%2000:19:52%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:12	26574/26574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:09:49%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/6231b661-d546-47cf-a96c-78076bf7559c.__CR0,0,1940,600_PT0_SX970_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/6231b661-d546-47cf-a96c-78076bf7559c.__CR0,0,1940,600_PT0_SX970_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:12	6747/6747	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:09:52%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/2618885b-9c64-4815-9907-b9a21d4e6770.__CR0,0,800,1067_PT0_SX300_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/2618885b-9c64-4815-9907-b9a21d4e6770.__CR0,0,800,1067_PT0_SX300_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
